분야,연도,순위,키워드,빈도,기사수,출현율(%)
행정,2018,9,연기,11,204,5.4
행정,2018,10,인사,11,204,5.4
행정,2018,11,국립공원위원회,10,204,4.9
행정,2018,12,국립공원관리공단,9,204,4.4
행정,2018,13,지정,9,204,4.4
행정,2018,14,여부,8,204,3.9
행정,2018,15,경주국립공원,7,204,3.4
행정,2018,16,기념,7,204,3.4
행정,2018,17,신안군,7,204,3.4
행정,2018,18,취임,6,204,2.9
행정,2018,19,논의,6,204,2.9
행정,2018,20,영암왕인문화축제,6,204,2.9
행정,2017,1,태안군,13,125,10.4
행정,2017,2,업무협약,9,125,7.2
행정,2017,3,조선왕조실록,9,125,7.2
행정,2017,4,8일,7,125,5.6
행정,2017,5,해수욕장,7,125,5.6
행정,2017,6,체결,6,125,4.8
행정,2017,7,개장,6,125,4.8
행정,2017,8,5개,5,125,4.0
행정,2017,9,내장산국립공원,5,125,4.0
행정,2017,10,프로그램,5,125,4.0
행정,2017,11,이안,5,125,4.0
행정,2017,12,행렬,5,125,4.0
행정,2017,13,재현,5,125,4.0
행정,2017,14,자유학기제,5,125,4.0
행정,2017,15,진로체험,5,125,4.0
행정,2017,16,본격,5,125,4.0
행정,2017,17,7월,5,125,4.0
행정,2017,18,구름다리,5,125,4.0
행정,2017,19,국립공원관리공단,4,125,3.2
행정,2017,20,신안군의회,4,125,3.2
행정,2016,1,업무협약,11,133,8.3
행정,2016,2,지정,7,133,5.3
행정,2016,3,광주,7,133,5.3
행정,2016,4,경주국립공원,7,133,5.3
행정,2016,5,태안군,6,133,4.5
행정,2016,6,개통,5,133,3.8
행정,2016,7,1년,5,133,3.8
행정,2016,8,체결,5,133,3.8
행정,2016,9,불국사,5,133,3.8
행정,2016,10,확장,4,133,3.0
행정,2016,11,여수,4,133,3.0
행정,2016,12,고흥,4,133,3.0
행정,2016,13,팔영대교,4,133,3.0
행정,2016,14,생태연결,4,133,3.0
행정,2016,15,윤성규,4,133,3.0
행정,2016,16,장관,4,133,3.0
행정,2016,17,IUCN,4,133,3.0
행정,2016,18,대구고속도로,3,133,2.3
행정,2016,19,도로,3,133,2.3
행정,2016,20,오명,3,133,2.3
